Timestamp,Area,Crime_Type,Latitude,Longitude,Weather_Condition,Festival_Day,Payday
2023-03-13 02:19:00,Palayamkottai,Drug Offense,8.894077,78.08501,Clear,0,0
2023-02-23 16:31:00,Thoothukudi North,Drug Offense,8.856133,78.092312,Stormy,0,0
2023-01-28 17:56:00,Ottapidaram,Assault,8.922822,78.148075,Cloudy,0,0
2023-09-07 18:23:00,Kayalpattinam,Theft,8.928381,78.01356,Cloudy,0,0
2022-01-04 23:11:00,Ottapidaram,Vandalism,8.837187,78.084563,Rainy,0,0
2023-05-08 21:15:00,Kayalpattinam,Vandalism,8.884466,78.182925,Clear,0,0
2022-08-10 02:34:00,Eral,Robbery,8.806446,78.096911,Stormy,0,0
2023-08-28 02:16:00,Ottapidaram,Robbery,8.94813,78.067917,Rainy,0,0
2022-05-12 00:12:00,Kayalpattinam,Murder,8.852491,78.020622,Cloudy,0,0
2023-06-01 15:41:00,Srivaikuntam,Assault,8.87147,78.016417,Stormy,0,0
2023-05-24 15:19:00,Thoothukudi South,Theft,8.818035,78.040711,Rainy,0,1
2023-06-11 11:12:00,Eral,Murder,8.954489,78.106902,Clear,0,0
2023-06-24 17:23:00,Thoothukudi South,Drug Offense,8.938753,78.097792,Rainy,0,0
2023-09-27 01:51:00,Kayalpattinam,Vandalism,8.860718,78.177239,Clear,0,0
2023-07-22 12:21:00,Srivaikuntam,Murder,8.903766,78.17742,Clear,0,0
2023-09-28 05:13:00,Thoothukudi South,Vandalism,8.988493,78.01942,Cloudy,0,0
2023-08-09 02:35:00,Srivaikuntam,Drug Offense,8.80821,78.011097,Cloudy,0,1
2023-01-30 06:16:00,Ottapidaram,Assault,8.92134,78.163286,Rainy,0,1
2023-08-12 14:47:00,Thoothukudi South,Burglary,8.995615,78.169398,Clear,0,0
2022-06-08 15:57:00,Palayamkottai,Assault,8.818136,78.017431,Stormy,0,1
2023-01-07 06:54:00,Thoothukudi North,Theft,8.864146,78.007798,Clear,0,0
2023-04-06 14:34:00,Ottapidaram,Theft,8.942442,78.178741,Stormy,0,0
2023-11-11 10:20:00,Eral,Robbery,8.948284,78.141584,Cloudy,0,0
2022-11-07 03:50:00,Ottapidaram,Vandalism,8.994751,78.119527,Clear,0,0
2023-09-05 08:21:00,Thoothukudi North,Assault,8.883395,78.136887,Clear,0,0
2023-01-27 20:24:00,Kayalpattinam,Drug Offense,8.818657,78.011775,Cloudy,0,0
2022-05-07 12:34:00,Eral,Assault,8.964845,78.185011,Cloudy,0,0
2023-05-27 11:59:00,Eral,Drug Offense,8.8341,78.156433,Stormy,0,0
2023-10-09 08:31:00,Srivaikuntam,Vandalism,8.98648,78.01727,Clear,0,1
2023-05-20 04:48:00,Kayalpattinam,Assault,8.925459,78.009831,Cloudy,0,1
2022-10-01 17:21:00,Eral,Vandalism,8.947003,78.050818,Cloudy,0,0
2022-05-29 19:22:00,Palayamkottai,Theft,8.866935,78.180194,Clear,0,0
2023-10-20 00:45:00,Ottapidaram,Assault,8.989545,78.079887,Stormy,0,0
2022-07-06 08:00:00,Srivaikuntam,Robbery,8.871722,78.060087,Stormy,0,0
2023-02-13 22:38:00,Thoothukudi North,Murder,8.943603,78.004659,Clear,0,0
2023-08-22 16:21:00,Eral,Robbery,8.992587,78.051917,Clear,1,0
2022-12-29 13:51:00,Thoothukudi South,Assault,8.902965,78.098427,Stormy,0,0
2023-03-12 22:58:00,Kayalpattinam,Vandalism,8.965918,78.014814,Stormy,0,0
2022-05-22 18:01:00,Thoothukudi North,Theft,8.959873,78.173627,Stormy,1,0
2023-08-27 08:42:00,Eral,Burglary,8.98051,78.015928,Clear,0,1
2022-05-05 23:46:00,Srivaikuntam,Murder,8.998956,78.117373,Rainy,0,0
2023-08-07 09:19:00,Kayalpattinam,Theft,8.94226,78.024407,Stormy,0,0
2023-01-06 07:19:00,Thoothukudi South,Robbery,8.912159,78.117705,Clear,0,0
2022-08-09 20:03:00,Kayalpattinam,Burglary,8.866276,78.044213,Stormy,0,0
2022-09-19 16:48:00,Eral,Vandalism,8.962938,78.105744,Stormy,0,0
2023-12-07 21:09:00,Thoothukudi South,Vandalism,8.873512,78.132707,Cloudy,0,0
2022-06-18 22:34:00,Srivaikuntam,Theft,8.952788,78.105388,Cloudy,0,0
2023-03-24 16:32:00,Eral,Murder,8.907036,78.059605,Stormy,0,0
2023-05-23 16:01:00,Eral,Vandalism,8.855708,78.160342,Cloudy,0,0
2022-10-15 18:20:00,Kayalpattinam,Burglary,8.894989,78.029312,Cloudy,0,0
2023-05-05 10:57:00,Ottapidaram,Murder,8.957458,78.065951,Cloudy,0,0
2023-05-16 08:34:00,Eral,Drug Offense,8.993074,78.017397,Clear,0,0
2023-06-24 12:43:00,Eral,Assault,8.888753,78.152123,Clear,0,0
2023-03-11 08:21:00,Palayamkottai,Assault,8.922626,78.071119,Rainy,1,0
2023-03-23 09:56:00,Kayalpattinam,Theft,8.880661,78.105878,Stormy,0,0
2022-02-21 18:13:00,Ottapidaram,Murder,8.900863,78.036737,Clear,0,0
2022-02-08 02:48:00,Palayamkottai,Drug Offense,8.915121,78.130442,Cloudy,0,0
2022-05-10 16:17:00,Kayalpattinam,Burglary,8.958376,78.042993,Cloudy,0,0
2022-02-19 18:40:00,Srivaikuntam,Vandalism,8.850808,78.130981,Clear,0,0
2023-06-03 01:17:00,Srivaikuntam,Theft,8.840796,78.181998,Clear,1,0
2023-03-26 23:15:00,Srivaikuntam,Murder,8.976229,78.079826,Stormy,0,0
2022-09-25 08:26:00,Palayamkottai,Theft,8.84901,78.030848,Stormy,1,0
2022-10-01 23:52:00,Ottapidaram,Robbery,8.940103,78.099155,Clear,0,0
2023-02-09 22:54:00,Palayamkottai,Burglary,8.92481,78.012593,Cloudy,0,0
2022-12-24 13:28:00,Ottapidaram,Drug Offense,8.985097,78.030713,Rainy,0,0
2022-03-29 11:20:00,Srivaikuntam,Drug Offense,8.956934,78.167686,Cloudy,0,0
2023-11-21 15:29:00,Srivaikuntam,Murder,8.864005,78.027752,Cloudy,0,0
2022-08-11 19:23:00,Eral,Robbery,8.92827,78.053399,Stormy,0,0
2022-12-18 02:42:00,Kayalpattinam,Burglary,8.939393,78.187632,Clear,0,0
2022-03-12 04:36:00,Ottapidaram,Drug Offense,8.855467,78.019195,Rainy,0,0
2022-07-30 21:06:00,Palayamkottai,Robbery,8.923983,78.035569,Cloudy,0,0
2023-11-10 18:30:00,Eral,Murder,8.888988,78.070101,Rainy,0,0
2023-01-06 10:19:00,Kayalpattinam,Drug Offense,8.852665,78.158758,Cloudy,0,0
2023-03-19 17:30:00,Eral,Drug Offense,8.82037,78.171965,Cloudy,0,0
2023-08-20 08:49:00,Srivaikuntam,Vandalism,8.979519,78.097375,Cloudy,0,0
2023-01-04 18:29:00,Thoothukudi North,Robbery,8.998822,78.132798,Clear,0,0
2022-09-16 14:29:00,Thoothukudi South,Burglary,8.9533,78.122912,Rainy,0,1
2023-12-12 17:30:00,Thoothukudi South,Assault,8.87048,78.073056,Rainy,0,1
2022-10-04 20:46:00,Eral,Drug Offense,8.861804,78.078702,Rainy,0,0
2022-08-08 19:42:00,Thoothukudi South,Murder,8.847557,78.028913,Rainy,0,0
2022-01-19 21:47:00,Srivaikuntam,Vandalism,8.993594,78.068802,Rainy,0,0
2023-05-29 03:41:00,Eral,Robbery,8.808862,78.157483,Rainy,0,0
2023-02-25 05:15:00,Ottapidaram,Assault,8.947212,78.15742,Rainy,0,0
2023-04-22 03:16:00,Srivaikuntam,Robbery,8.918581,78.195161,Clear,0,0
2023-11-17 18:31:00,Srivaikuntam,Drug Offense,8.961327,78.138707,Rainy,0,0
2022-11-24 18:21:00,Kayalpattinam,Theft,8.942574,78.099863,Rainy,0,0
2022-02-07 03:29:00,Thoothukudi South,Theft,8.921697,78.077661,Clear,1,0
2022-02-01 21:54:00,Srivaikuntam,Theft,8.820972,78.149941,Stormy,0,0
2022-10-04 18:02:00,Kayalpattinam,Robbery,8.886495,78.119476,Rainy,0,0
2022-04-23 23:51:00,Kayalpattinam,Murder,8.962084,78.04727,Stormy,0,0
2022-12-28 06:50:00,Eral,Robbery,8.999971,78.073603,Rainy,0,0
2022-02-16 15:03:00,Thoothukudi South,Robbery,8.826568,78.107666,Rainy,0,0
2022-08-25 11:52:00,Srivaikuntam,Theft,8.83877,78.00146,Rainy,0,0
2022-11-14 05:31:00,Palayamkottai,Drug Offense,8.995116,78.045342,Stormy,0,0
2022-11-18 15:45:00,Ottapidaram,Burglary,8.913555,78.088326,Clear,0,0
2022-01-23 06:45:00,Srivaikuntam,Burglary,8.994678,78.133512,Clear,0,0
2022-08-22 11:49:00,Eral,Drug Offense,8.968696,78.112144,Cloudy,0,0
2022-12-17 05:42:00,Thoothukudi South,Robbery,8.979385,78.094175,Rainy,0,0
2022-05-25 16:55:00,Kayalpattinam,Burglary,8.878068,78.187795,Clear,0,0
2022-07-20 05:04:00,Ottapidaram,Murder,8.931535,78.064454,Cloudy,0,0
2023-08-23 15:50:00,Kayalpattinam,Drug Offense,8.913522,78.19569,Rainy,0,0
2023-02-08 10:28:00,Ottapidaram,Murder,8.925823,78.075508,Rainy,0,0
2023-12-04 10:17:00,Thoothukudi North,Murder,8.821875,78.019511,Rainy,1,0
2022-07-12 16:01:00,Palayamkottai,Drug Offense,8.828877,78.041216,Clear,0,0
2023-03-16 16:19:00,Thoothukudi North,Burglary,8.907412,78.179562,Stormy,0,0
2023-11-18 04:10:00,Thoothukudi North,Theft,8.852207,78.104446,Cloudy,0,0
2022-03-03 03:07:00,Eral,Assault,8.833797,78.041412,Stormy,0,0
2023-02-09 09:29:00,Thoothukudi North,Robbery,8.946463,78.002113,Stormy,0,0
2022-04-22 17:15:00,Eral,Burglary,8.875443,78.148093,Rainy,1,0
2023-12-07 02:40:00,Thoothukudi South,Robbery,8.991692,78.099798,Clear,0,0
2023-06-13 12:35:00,Ottapidaram,Theft,8.859961,78.100201,Cloudy,0,0
2022-11-01 20:21:00,Eral,Burglary,8.851341,78.08588,Rainy,0,0
2023-02-15 01:20:00,Ottapidaram,Drug Offense,8.950546,78.121845,Clear,0,0
2023-08-06 01:36:00,Ottapidaram,Drug Offense,8.950138,78.129035,Cloudy,0,0
2023-11-09 03:45:00,Eral,Vandalism,8.936535,78.024677,Clear,0,0
2023-08-11 03:12:00,Kayalpattinam,Robbery,8.82844,78.078252,Clear,0,0
2022-12-07 07:04:00,Thoothukudi South,Vandalism,8.927523,78.079595,Cloudy,0,0
2022-06-25 12:50:00,Thoothukudi South,Theft,8.834846,78.084689,Clear,0,0
2023-01-11 08:32:00,Thoothukudi South,Theft,8.972968,78.185611,Cloudy,0,0
2023-07-13 07:48:00,Srivaikuntam,Vandalism,8.859609,78.136489,Clear,1,0
2022-12-01 02:30:00,Palayamkottai,Murder,8.983655,78.075476,Cloudy,0,0
2022-05-06 00:56:00,Ottapidaram,Assault,8.816297,78.009417,Clear,0,0
2022-07-13 02:36:00,Palayamkottai,Murder,8.902645,78.126957,Stormy,0,0
2022-12-14 19:29:00,Eral,Theft,8.985789,78.016289,Stormy,0,0
2022-12-20 13:32:00,Thoothukudi North,Robbery,8.97865,78.060693,Cloudy,0,0
2023-01-27 00:21:00,Eral,Theft,8.850674,78.16183,Rainy,0,0
2023-07-27 08:07:00,Kayalpattinam,Burglary,8.890709,78.166546,Stormy,0,0
2022-03-04 00:24:00,Thoothukudi South,Murder,8.862033,78.188348,Stormy,0,0
2022-08-27 02:40:00,Eral,Burglary,8.952061,78.008921,Cloudy,0,0
2023-03-07 23:53:00,Ottapidaram,Drug Offense,8.890238,78.182482,Stormy,0,0
2022-12-15 03:49:00,Palayamkottai,Theft,8.908569,78.179381,Clear,0,0
2023-03-26 23:51:00,Srivaikuntam,Assault,8.823414,78.018546,Rainy,0,0
2022-10-24 05:30:00,Eral,Theft,8.91887,78.169742,Rainy,0,0
2022-11-03 15:26:00,Thoothukudi North,Burglary,8.821037,78.010245,Stormy,0,0
2023-01-06 09:43:00,Palayamkottai,Drug Offense,8.883666,78.092267,Stormy,0,0
2023-08-14 06:18:00,Palayamkottai,Vandalism,8.853673,78.197796,Clear,0,0
2023-09-16 16:16:00,Eral,Drug Offense,8.905685,78.069775,Stormy,1,0
2023-08-28 23:38:00,Srivaikuntam,Assault,8.990772,78.143566,Stormy,0,0
2023-07-16 15:02:00,Srivaikuntam,Vandalism,8.97246,78.17663,Stormy,0,0
2022-02-11 20:13:00,Kayalpattinam,Vandalism,8.978616,78.081254,Stormy,0,0
2022-07-08 23:51:00,Eral,Burglary,8.813952,78.157065,Clear,0,0
2023-01-02 03:08:00,Kayalpattinam,Vandalism,8.883889,78.037486,Clear,0,0
2023-10-31 05:18:00,Thoothukudi South,Assault,8.846366,78.136882,Cloudy,0,0
2023-08-27 07:16:00,Eral,Murder,8.804512,78.080227,Clear,0,0
2023-01-22 18:16:00,Thoothukudi South,Drug Offense,8.93601,78.000461,Rainy,0,0
2023-03-25 17:56:00,Palayamkottai,Robbery,8.955706,78.119757,Clear,0,0
2023-05-09 22:53:00,Thoothukudi North,Theft,8.957094,78.172297,Rainy,0,0
2023-07-24 10:18:00,Eral,Vandalism,8.955974,78.068129,Clear,0,0
2023-06-17 00:16:00,Palayamkottai,Assault,8.870013,78.062204,Cloudy,0,0
2023-03-31 13:48:00,Thoothukudi South,Murder,8.873033,78.160143,Stormy,0,0
2023-03-11 17:33:00,Eral,Drug Offense,8.908871,78.005483,Cloudy,0,0
2022-09-13 02:58:00,Thoothukudi North,Robbery,8.980393,78.018606,Rainy,0,0
2022-08-02 18:49:00,Ottapidaram,Vandalism,8.826344,78.162222,Stormy,0,0
2023-05-24 06:52:00,Ottapidaram,Burglary,8.815258,78.160288,Rainy,0,0
2022-06-27 18:52:00,Eral,Theft,8.983143,78.115487,Rainy,0,0
2022-08-29 06:48:00,Kayalpattinam,Assault,8.911342,78.001326,Clear,0,0
2022-07-03 16:31:00,Palayamkottai,Murder,8.936955,78.030013,Clear,0,0
2023-12-22 20:48:00,Thoothukudi North,Theft,8.944632,78.09782,Rainy,0,0
2023-02-12 08:33:00,Kayalpattinam,Robbery,8.827498,78.172978,Clear,1,0
2022-05-15 14:20:00,Ottapidaram,Drug Offense,8.803581,78.019535,Cloudy,0,0
2023-04-04 08:17:00,Srivaikuntam,Assault,8.81016,78.173544,Stormy,1,0
2023-07-10 06:12:00,Kayalpattinam,Theft,8.993519,78.101538,Stormy,0,0
2023-07-23 06:25:00,Ottapidaram,Vandalism,8.928853,78.085249,Clear,0,0
2023-09-01 04:14:00,Eral,Assault,8.897085,78.053578,Rainy,0,1
2022-01-08 03:23:00,Ottapidaram,Theft,8.821371,78.086457,Stormy,0,0
2022-12-25 02:36:00,Thoothukudi North,Assault,8.823832,78.11247,Rainy,0,0
2022-06-02 18:28:00,Thoothukudi North,Burglary,8.966268,78.11507,Cloudy,0,0
2023-06-02 05:37:00,Palayamkottai,Theft,8.907105,78.187582,Rainy,0,0
2022-03-21 13:53:00,Srivaikuntam,Assault,8.920872,78.088726,Rainy,0,0
2023-04-23 10:53:00,Palayamkottai,Robbery,8.939198,78.02214,Rainy,0,0
2023-04-24 07:37:00,Thoothukudi South,Robbery,8.877096,78.069165,Clear,0,0
2023-12-11 02:11:00,Ottapidaram,Murder,8.915021,78.195346,Stormy,0,0
2023-10-24 13:45:00,Eral,Burglary,8.896003,78.176374,Rainy,0,0
2022-07-22 20:56:00,Srivaikuntam,Murder,8.86086,78.179347,Stormy,0,0
2023-01-21 11:30:00,Palayamkottai,Theft,8.980801,78.150537,Rainy,0,0
2023-11-24 20:02:00,Thoothukudi South,Burglary,8.922677,78.114271,Cloudy,0,0
2022-01-20 20:18:00,Palayamkottai,Assault,8.89418,78.172829,Clear,0,0
2023-08-05 09:00:00,Thoothukudi North,Vandalism,8.88379,78.070867,Cloudy,0,0
2023-02-20 12:44:00,Ottapidaram,Burglary,8.966658,78.025178,Rainy,0,0
2022-08-15 13:50:00,Thoothukudi South,Vandalism,8.81061,78.152095,Rainy,0,0
2022-03-02 03:43:00,Thoothukudi South,Murder,8.893352,78.021747,Clear,0,0
2022-07-06 12:19:00,Palayamkottai,Theft,8.898268,78.173257,Stormy,0,0
2022-01-12 20:04:00,Palayamkottai,Vandalism,8.825175,78.122075,Cloudy,0,0
2023-06-25 23:17:00,Srivaikuntam,Robbery,8.861235,78.031583,Cloudy,0,0
2023-10-25 10:39:00,Ottapidaram,Robbery,8.883088,78.138708,Stormy,0,1
2022-09-13 19:01:00,Thoothukudi South,Burglary,8.833233,78.15383,Cloudy,0,0
2022-08-30 12:20:00,Thoothukudi North,Theft,8.943941,78.02865,Clear,0,0
2023-10-14 01:27:00,Srivaikuntam,Murder,8.890657,78.013511,Rainy,0,0
2023-05-16 07:53:00,Ottapidaram,Drug Offense,8.864977,78.051962,Clear,0,0
2023-10-19 07:07:00,Kayalpattinam,Robbery,8.898542,78.028722,Clear,0,0
2023-01-08 08:36:00,Kayalpattinam,Assault,8.839291,78.191192,Stormy,0,0
2022-08-06 23:49:00,Kayalpattinam,Drug Offense,8.973025,78.158237,Rainy,0,0
2023-12-12 07:21:00,Thoothukudi South,Robbery,8.849624,78.159629,Clear,0,0
2023-05-08 07:17:00,Thoothukudi South,Murder,8.925814,78.167651,Cloudy,0,0
2022-04-14 05:09:00,Srivaikuntam,Murder,8.895131,78.0507,Rainy,0,0
2022-06-11 01:15:00,Palayamkottai,Assault,8.808964,78.183171,Stormy,0,0
2022-12-01 03:52:00,Eral,Theft,8.94174,78.073128,Rainy,0,0
2022-02-25 18:17:00,Ottapidaram,Drug Offense,8.810465,78.030377,Rainy,0,0
2022-03-14 02:37:00,Thoothukudi South,Vandalism,8.874267,78.074452,Clear,0,0
2022-02-06 15:49:00,Thoothukudi North,Vandalism,8.917277,78.168896,Rainy,0,0
2022-08-17 23:44:00,Kayalpattinam,Murder,8.9922,78.18632,Clear,0,0
2022-04-23 10:44:00,Srivaikuntam,Robbery,8.95129,78.071588,Clear,0,0
2022-08-25 05:32:00,Ottapidaram,Drug Offense,8.826292,78.055533,Cloudy,1,1
2022-05-18 02:42:00,Srivaikuntam,Drug Offense,8.907289,78.072937,Stormy,0,0
2023-04-15 13:04:00,Thoothukudi North,Murder,8.857832,78.010947,Stormy,0,0
2023-10-30 13:38:00,Eral,Robbery,8.975453,78.061214,Cloudy,0,0
2023-06-02 01:47:00,Kayalpattinam,Burglary,8.807588,78.008826,Rainy,0,0
2022-04-09 01:46:00,Kayalpattinam,Assault,8.82976,78.166212,Clear,0,0
2022-10-15 12:42:00,Eral,Theft,8.987654,78.110973,Clear,0,0
2023-12-26 17:46:00,Thoothukudi North,Murder,8.905488,78.13701,Stormy,0,1
2023-10-05 01:42:00,Eral,Vandalism,8.866814,78.080052,Cloudy,0,0
2022-02-05 00:30:00,Ottapidaram,Assault,8.897655,78.164824,Clear,0,0
2022-10-25 14:09:00,Thoothukudi South,Drug Offense,8.89162,78.070341,Rainy,0,0
2023-12-31 00:34:00,Thoothukudi North,Assault,8.953729,78.120732,Rainy,0,0
2022-10-18 19:35:00,Eral,Assault,8.89229,78.015886,Stormy,0,0
2023-03-22 12:33:00,Ottapidaram,Vandalism,8.883571,78.074515,Rainy,0,0
2022-03-28 13:19:00,Eral,Murder,8.809087,78.133767,Rainy,0,0
2022-11-07 07:59:00,Thoothukudi North,Burglary,8.900756,78.183221,Stormy,0,0
2022-01-17 23:02:00,Palayamkottai,Assault,8.905851,78.192265,Stormy,0,0
2022-09-03 15:45:00,Eral,Robbery,8.95892,78.003686,Cloudy,1,0
2023-05-08 03:37:00,Thoothukudi South,Burglary,8.96793,78.021546,Rainy,0,0
2022-01-13 03:09:00,Ottapidaram,Murder,8.811515,78.190787,Rainy,0,0
2022-12-17 09:37:00,Kayalpattinam,Theft,8.998706,78.143984,Cloudy,0,0
2023-10-09 14:15:00,Kayalpattinam,Vandalism,8.895662,78.061971,Clear,0,1
2022-09-12 16:14:00,Ottapidaram,Burglary,8.811888,78.005982,Clear,0,0
2023-09-22 09:39:00,Thoothukudi North,Assault,8.898344,78.194732,Rainy,0,0
2023-08-03 20:26:00,Palayamkottai,Murder,8.882662,78.077497,Stormy,0,0
2023-06-19 19:51:00,Thoothukudi South,Robbery,8.829054,78.031041,Rainy,0,0
2022-05-11 07:02:00,Thoothukudi South,Assault,8.979328,78.057394,Rainy,0,0
2022-04-15 05:23:00,Ottapidaram,Theft,8.873793,78.112772,Clear,0,0
2023-06-04 00:21:00,Eral,Theft,8.880509,78.008689,Clear,0,0
2022-05-11 15:33:00,Palayamkottai,Vandalism,8.954265,78.097183,Clear,0,0
2022-07-18 13:05:00,Thoothukudi South,Murder,8.894727,78.1223,Rainy,0,0
2022-05-29 05:51:00,Ottapidaram,Murder,8.911064,78.050212,Stormy,0,1
2022-08-29 14:04:00,Palayamkottai,Murder,8.80831,78.188604,Clear,0,0
2023-01-25 21:24:00,Kayalpattinam,Drug Offense,8.962435,78.184017,Clear,0,0
2023-08-11 13:00:00,Thoothukudi North,Robbery,8.804901,78.09084,Clear,0,0
2022-05-08 03:52:00,Srivaikuntam,Vandalism,8.959919,78.025039,Rainy,0,0
2023-11-05 21:38:00,Palayamkottai,Assault,8.945256,78.081841,Cloudy,0,0
2022-08-14 08:05:00,Thoothukudi North,Murder,8.839601,78.013952,Clear,0,0
2023-07-30 20:06:00,Thoothukudi North,Murder,8.989755,78.068361,Clear,0,0
2022-11-19 20:07:00,Srivaikuntam,Robbery,8.917449,78.000445,Rainy,0,0
2023-03-01 00:36:00,Palayamkottai,Drug Offense,8.958477,78.161334,Stormy,0,0
2023-05-31 14:33:00,Thoothukudi North,Assault,8.804356,78.020913,Rainy,0,0
2022-11-19 15:08:00,Thoothukudi South,Burglary,8.891545,78.132278,Stormy,0,0
2023-04-11 23:17:00,Thoothukudi South,Theft,8.842959,78.198625,Stormy,0,0
2023-08-18 19:58:00,Eral,Vandalism,8.800742,78.188514,Cloudy,0,0
2023-02-07 23:39:00,Thoothukudi North,Murder,8.837164,78.126015,Rainy,1,0
2023-03-13 14:22:00,Thoothukudi North,Assault,8.940565,78.111304,Rainy,0,0
2022-09-05 02:43:00,Thoothukudi North,Burglary,8.816243,78.19929,Stormy,0,0
2022-04-07 05:20:00,Eral,Assault,8.80749,78.186204,Clear,1,0
2023-06-18 12:29:00,Palayamkottai,Vandalism,8.975363,78.075714,Rainy,0,0
2023-04-24 00:57:00,Thoothukudi South,Drug Offense,8.881058,78.021305,Clear,0,0
2023-04-25 00:48:00,Eral,Theft,8.897257,78.191151,Cloudy,0,0
2022-11-14 19:12:00,Thoothukudi South,Burglary,8.963175,78.186846,Stormy,0,0
2023-03-29 03:36:00,Srivaikuntam,Drug Offense,8.884625,78.010414,Clear,0,0
2022-10-02 09:18:00,Srivaikuntam,Theft,8.871334,78.169842,Stormy,0,0
2022-08-27 21:42:00,Palayamkottai,Vandalism,8.932718,78.146082,Rainy,0,0
2023-08-05 03:30:00,Ottapidaram,Burglary,8.805303,78.042223,Cloudy,0,0
2022-02-26 09:39:00,Srivaikuntam,Drug Offense,8.917133,78.036022,Stormy,0,0
2023-01-31 22:07:00,Kayalpattinam,Drug Offense,8.895525,78.166294,Cloudy,0,0
2023-08-05 09:48:00,Ottapidaram,Robbery,8.982608,78.054609,Stormy,0,0
2022-07-20 23:51:00,Srivaikuntam,Vandalism,8.869799,78.10521,Rainy,0,0
2023-09-29 04:55:00,Ottapidaram,Robbery,8.962414,78.110682,Clear,0,0
2022-10-08 18:12:00,Thoothukudi North,Burglary,8.978909,78.096321,Stormy,0,0
2023-01-10 11:35:00,Thoothukudi North,Drug Offense,8.895538,78.045799,Rainy,0,0
2023-02-02 04:21:00,Eral,Theft,8.939497,78.11749,Cloudy,0,0
2022-09-27 12:19:00,Thoothukudi South,Robbery,8.963922,78.107023,Stormy,1,0
2023-10-06 20:20:00,Eral,Murder,8.800981,78.174786,Cloudy,0,0
2023-07-08 12:25:00,Kayalpattinam,Drug Offense,8.992976,78.072423,Cloudy,0,0
2022-02-26 10:01:00,Thoothukudi South,Vandalism,8.877886,78.010719,Clear,0,0
2022-04-24 21:49:00,Thoothukudi North,Drug Offense,8.816633,78.065341,Clear,0,0
2023-04-16 06:35:00,Srivaikuntam,Murder,8.850476,78.154263,Clear,0,0
2022-01-02 01:43:00,Kayalpattinam,Drug Offense,8.902399,78.13103,Cloudy,0,0
2023-01-20 18:39:00,Srivaikuntam,Theft,8.93608,78.190022,Stormy,0,0
2022-08-12 02:03:00,Ottapidaram,Murder,8.85248,78.024974,Stormy,0,0
2023-02-27 11:20:00,Eral,Drug Offense,8.814041,78.027701,Clear,0,0
2022-05-20 04:01:00,Thoothukudi South,Robbery,8.950131,78.105254,Stormy,0,1
2022-03-06 20:40:00,Ottapidaram,Drug Offense,8.844669,78.005811,Cloudy,0,0
2023-12-08 20:27:00,Thoothukudi South,Vandalism,8.884712,78.037855,Clear,0,0
2022-10-08 00:53:00,Thoothukudi South,Assault,8.845066,78.115481,Clear,0,0
2023-11-06 05:21:00,Srivaikuntam,Assault,8.97994,78.029837,Stormy,0,0
2022-06-29 12:56:00,Thoothukudi South,Vandalism,8.892219,78.052007,Rainy,0,0
2022-07-10 10:11:00,Eral,Vandalism,8.952322,78.051628,Rainy,0,0
2023-10-07 13:49:00,Ottapidaram,Drug Offense,8.908426,78.101459,Clear,0,0
2023-03-13 08:01:00,Ottapidaram,Vandalism,8.903947,78.064095,Stormy,0,0
2022-11-21 22:22:00,Ottapidaram,Vandalism,8.931985,78.13885,Stormy,0,0
2023-05-09 16:30:00,Thoothukudi North,Vandalism,8.834346,78.071266,Clear,0,1
2023-02-04 07:29:00,Thoothukudi North,Assault,8.882491,78.177265,Stormy,0,0
2022-07-14 10:32:00,Thoothukudi North,Murder,8.907037,78.001343,Rainy,0,0
2023-08-05 15:29:00,Thoothukudi South,Burglary,8.944297,78.194034,Cloudy,0,0
2023-05-16 18:20:00,Palayamkottai,Burglary,8.81349,78.192334,Cloudy,0,0
2023-11-30 02:04:00,Eral,Theft,8.935083,78.197528,Stormy,1,1
2023-02-07 20:29:00,Eral,Burglary,8.820815,78.032063,Rainy,0,0
2022-08-01 00:50:00,Kayalpattinam,Theft,8.808592,78.079585,Cloudy,0,0
2022-06-20 20:16:00,Kayalpattinam,Drug Offense,8.827863,78.093268,Cloudy,0,1
2023-12-01 22:33:00,Thoothukudi South,Vandalism,8.816645,78.127335,Cloudy,0,0
2022-10-25 17:22:00,Thoothukudi South,Assault,8.800534,78.026747,Clear,0,0
2023-07-18 09:08:00,Eral,Vandalism,8.850677,78.134684,Stormy,0,0
2023-09-20 22:27:00,Thoothukudi South,Burglary,8.925846,78.065249,Cloudy,0,0
2022-12-28 10:05:00,Ottapidaram,Drug Offense,8.803897,78.191399,Clear,0,0
2023-12-07 17:49:00,Ottapidaram,Murder,8.82578,78.085855,Cloudy,0,0
2023-03-05 00:28:00,Thoothukudi South,Assault,8.848125,78.007657,Cloudy,0,0
2023-12-01 04:56:00,Ottapidaram,Burglary,8.854932,78.199153,Rainy,0,0
2023-03-22 18:09:00,Kayalpattinam,Burglary,8.806027,78.121229,Stormy,0,0
2023-03-09 13:39:00,Srivaikuntam,Robbery,8.91163,78.145377,Rainy,0,0
2022-09-18 11:17:00,Thoothukudi North,Murder,8.988573,78.077907,Stormy,0,0
2022-01-05 00:43:00,Palayamkottai,Vandalism,8.85803,78.146876,Clear,0,0
2022-11-03 04:37:00,Srivaikuntam,Robbery,8.93866,78.103145,Cloudy,0,0
2022-11-22 00:41:00,Srivaikuntam,Vandalism,8.881589,78.114629,Stormy,0,0
2023-12-27 10:23:00,Ottapidaram,Assault,8.848908,78.032529,Clear,0,0
